,borough,geometry,ZipCode,NumFloors,BldgFront,BldgDepth,IrrLotCode,km_labels,sum,db_labels
10,Manhattan,"POLYGON ((-73.94459750483605 40.80322817350717, -73.94922045816276 40.79690988348276, -73.96107794068298 40.80180037261132, -73.9598267956781 40.80543487768492, -73.95794861587581 40.80805341523943, -73.95715403660243 40.80958713182439, -73.95729537567624 40.81015445288457, -73.95827207859104 40.81062888928565, -73.95780889444416 40.81126480076146, -73.9549665695574 40.81006458045247, -73.95634493435124 40.80817337871826, -73.94459750483605 40.80322817350717))",10026,0.009623505,0.054150183,0.021892484,0.529363692,3,0.615029864,1
11,Manhattan,"POLYGON ((-73.93325645971269 40.80723820911027, -73.9312930659983 40.80514603862122, -73.93030145791633 40.80379604589759, -73.92994789997809 40.80321327900868, -73.93002494995127 40.80307098392763, -73.92919790389367 40.80113478755312, -73.92903517334402 40.8010788052027, -73.92889711213249 40.79983848752264, -73.92896206982201 40.79830057422134, -73.92903193431519 40.79676431054668, -73.929270224409 40.79585608846016, -73.93018374377134 40.79459192808945, -73.93091566910087 40.79419631649108, -73.94646132906085 40.80066532888591, -73.94459750483605 40.80322817350717, -73.94299315982731 40.80256157048077, -73.9411669041814 40.80506317783419, -73.94275366131305 40.80574403684007, -73.93994875480017 40.80958144661189, -73.9351052781961 40.80753987351334, -73.93435249340358 40.8075487251423, -73.9337948616089 40.80701033866798, -73.93325645971269 40.80723820911027))",10035,0.041599839,0.057040379,0.046405771,0.561398122,3,0.706444111,1
12,Manhattan,"POLYGON ((-73.9593567476704 40.80612090623688, -73.9598267956781 40.80543487768492, -73.96107794068298 40.80180037261132, -73.95819500754443 40.80055251408989, -73.96700976022309 40.78847680965741, -73.97709165633408 40.79272358281384, -73.97636767715618 40.79368357423228, -73.97626246137298 40.79473546090477, -73.9760258411193 40.79521678856815, -73.97572323866528 40.79560765472964, -73.97425532410232 40.79658855857136, -73.97411451531811 40.7968647580111, -73.97414359285979 40.79776386384747, -73.9738635800676 40.79843623967481, -73.97277743106588 40.79972671810915, -73.97134705168688 40.80087452948901, -73.96880711754392 40.80442856683398, -73.96689075082833 40.80776451834099, -73.96590008432324 40.80880536649463, -73.96390317193045 40.80800388441653, -73.96484783057795 40.80670634773313, -73.9620082796616 40.80550928432515, -73.96105362531289 40.80682096756859, -73.9593567476704 40.80612090623688))",10025,0.11344756,0.098460517,0.026195507000000003,0.671839082,3,0.909942666,-1
13,Manhattan,"POLYGON ((-73.94646132906085 40.80066532888591, -73.93091566910087 40.79419631649108, -73.9333037696486 40.79287694754548, -73.93582854012827 40.79109740692854, -73.93706994781985 40.78938600981628, -73.93811265834771 40.7871875499842, -73.93982714391372 40.78526000729506, -73.94245453709718 40.78390621954082, -73.94319247232569 40.78339302416044, -73.94359174329144 40.78283206813168, -73.95577163845807 40.78790547084704, -73.94646132906085 40.80066532888591))",10029,0.059111502,0.10019832099999999,0.070131028,0.48798774100000003,3,0.7174285920000001,1
14,Manhattan,"POLYGON ((-73.94359174329144 40.78283206813168, -73.94387854763119 40.78127820667923, -73.94321221275864 40.77927610095739, -73.94297133463361 40.77962176405364, -73.94271119277107 40.77952430243633, -73.94271276783823 40.77921505994166, -73.94255069196532 40.77914809084616, -73.94289425805796 40.77861165228666, -73.94252771555604 40.77765553451371, -73.94300629896043 40.77749182492855, -73.94427810415844 40.77560734645817, -73.94477818193836 40.77582281365468, -73.94527480106927 40.77514818859739, -73.94712143173693 40.77592965792302, -73.94662848480695 40.77660409264245, -73.95992093682813 40.78221296437616, -73.95577163845807 40.78790547084704, -73.94359174329144 40.78283206813168))",10128,0.17682362199999999,0.084398185,0.016751249,0.544356925,3,0.822329981,2
15,Manhattan,"POLYGON ((-73.99306672475984 40.77433850654827, -73.98963766661983 40.77295649332293, -73.98704451971062 40.77660488774179, -73.98823352437793 40.77716166985338, -73.98714973757546 40.77928691853204, -73.98674581818847 40.78058402788437, -73.98821069346344 40.78122505891703, -73.98768599278554 40.78216290002316, -73.9865652634212 40.7820640384103, -73.98516250169958 40.7839982850751, -73.98473705705575 40.78504251482436, -73.98470913747732 40.78559570254689, -73.9841922514499 40.78561680269051, -73.98265479533252 40.78497060697607, -73.98445219960307 40.78319175363302, -73.98106345484025 40.78175075015363, -73.98081059690513 40.7824731961474, -73.97928494580403 40.78183902023342, -73.97974787055291 40.78119536260816, -73.97690313877095 40.77999737613274, -73.97642746465422 40.78065427073034, -73.97357116577913 40.77947788180905, -73.98164276308029 40.76843818452373, -73.98127942848953 40.76800974299721, -73.98163627319613 40.76764488303195, -73.98214099885266 40.76767624947194, -73.9824539026136 40.76801208634977, -73.98242595187051 40.76827499311975, -73.9821910490971 40.76843275229064, -73.98220500852914 40.76893917961924, -73.9843193677394 40.76984201633277, -73.98477434066237 40.76921933332314, -73.99386535381521 40.77305739204924, -73.99379753570523 40.77342509886936, -73.99306672475984 40.77433850654827))",10023,0.233117682,0.099305004,0.066798593,0.598393712,3,0.9976149910000001,2
16,Manhattan,"POLYGON ((-73.95992093682813 40.78221296437616, -73.94662848480695 40.77660409264245, -73.94712143173693 40.77592965792302, -73.94527480106927 40.77514818859739, -73.94477818193836 40.77582281365468, -73.94427810415844 40.77560734645817, -73.94300629896043 40.77749182492855, -73.94252771555604 40.77765553451371, -73.94240874833741 40.77718359829133, -73.94207149305245 40.77692144332865, -73.94197133914595 40.77637873024383, -73.94210786408009 40.77595180035085, -73.94241889865924 40.77576210320621, -73.9427515599061 40.77494873492299, -73.94355736955913 40.77394221891133, -73.94747457992891 40.7701410515559, -73.94769770056337 40.77023186076828, -73.94653116921268 40.77145404773719, -73.94711811963955 40.77171281078474, -73.94758356868442 40.77107963375616, -73.94993704268983 40.77207366801167, -73.94947623620192 40.77270784073155, -73.9540926544297 40.77465627714582, -73.9545551965945 40.77402032096121, -73.96322991306303 40.77767706998322, -73.95992093682813 40.78221296437616))",10028,0.165135155,1.0,1.0,0.536329402,2,2.7014645569999995,-1
17,Manhattan,"POLYGON ((-73.94908345691881 40.76828439957028, -73.95232471528539 40.76453994029583, -73.95470085007233 40.76554539429569, -73.95515920168289 40.76491803031247, -73.9684450875844 40.77051271532734, -73.96468735882094 40.77567710275721, -73.95022258897437 40.76957692192602, -73.95008118613985 40.76950167320678, -73.95051825235559 40.7688736434247, -73.94908345691881 40.76828439957028))",10021,0.19502837899999997,0.066805027,0.009418308,0.536206109,3,0.807457823,2
18,Manhattan,"POLYGON ((-73.96025188116326 40.75160173916333, -73.95930177684274 40.75327932065025, -73.95844140403103 40.75392661295977, -73.95409611755807 40.75900913760916, -73.95211797592772 40.76084864904023, -73.95162805900804 40.76169026401909, -73.95015562275987 40.76347088102657, -73.94905150682256 40.76427297250176, -73.94591187456361 40.76821213061073, -73.94519044551978 40.7687610807312, -73.94514864949124 40.76911287681024, -73.94468444176418 40.76981742230175, -73.94214109368411 40.77202520799199, -73.94080670541729 40.77241495689034, -73.94028695619137 40.77293109936603, -73.94007513458918 40.77291651110901, -73.94028188346618 40.77229910379099, -73.94022601401105 40.7708303917161, -73.9411405666542 40.76939891966539, -73.94282981252708 40.76832153955499, -73.94943175296811 40.76054863363613, -73.95177822494074 40.75840256326599, -73.95288366836812 40.75671503376615, -73.95519503423917 40.75477453847945, -73.95794360963475 40.7520817436999, -73.95902169181394 40.75139031776102, -73.96121825213025 40.74948698083267, -73.96157158279377 40.74940690738399, -73.9615424046855 40.74984935231389, -73.96120354981727 40.75020773554125, -73.96101163761999 40.75078461142345, -73.96025188116326 40.75160173916333))",10044,0.307825686,0.8191635909999999,0.401314401,0.5209880720000001,2,2.04929175,-1
19,Manhattan,"POLYGON ((-73.98134106844775 40.7586453238513, -73.97811606058137 40.7572844526636, -73.98088709157031 40.7534810096919, -73.98411754582567 40.75484207137544, -73.98459583212677 40.75417696000643, -73.99273700488898 40.75760450929245, -73.99395968106315 40.75825276964805, -74.00170164222186 40.76138075542977, -74.00116297247455 40.76202186185266, -73.99925483970868 40.7635132508102, -73.99773597314044 40.76555799023598, -73.98134106844775 40.7586453238513))",10036,0.37072522799999996,0.107607566,0.173352975,0.673935002,0,1.325620771,-1
20,Manhattan,"POLYGON ((-74.00170164222186 40.76138075542977, -73.99395968106315 40.75825276964805, -73.99273700488898 40.75760450929245, -73.98459583212677 40.75417696000643, -73.98411754582567 40.75484207137544, -73.98088709157031 40.7534810096919, -73.98227489448695 40.75157732130532, -73.98067344551319 40.75090512790332, -73.98112322321491 40.75028247743938, -73.98272387083382 40.75095896624622, -73.98407634983731 40.74910215123606, -74.00443481918559 40.75769386681482, -74.00584854276795 40.75581452793569, -74.0063497724842 40.7560315564691, -74.00539548827581 40.75734829035486, -74.0051059765011 40.75746485411261, -74.00500749749396 40.75790354393311, -74.0032114988318 40.76034815519167, -74.00263387432599 40.76015187964796, -74.00170164222186 40.76138075542977))",10018,0.351754115,0.163290713,0.173068985,0.704675043,0,1.392788856,-1
21,Manhattan,"POLYGON ((-73.97720025859628 40.75853795896472, -73.97811606058137 40.7572844526636, -73.98134106844775 40.7586453238513, -73.97997187582975 40.76052472469338, -73.97798851126838 40.75968958326936, -73.97844979861895 40.75906503534943, -73.97720025859628 40.75853795896472))",10020,0.994153541,0.23069584199999998,0.6080775429999999,0.8944271909999999,1,2.727354117,-1
22,Manhattan,"POLYGON ((-73.97765482424467 40.75791144608969, -73.96529770902252 40.75264583762442, -73.96459499710154 40.75243977267625, -73.96344402771206 40.75349010695482, -73.96320189771842 40.75336758090909, -73.96598612327222 40.75029814416708, -73.96837339634649 40.74744181636938, -73.96823192938736 40.74737533897918, -73.96843697818686 40.74712646567158, -73.96877844594512 40.74730154784091, -73.96866789358177 40.74746628797227, -73.97027117732702 40.74814216291654, -73.9707803078373 40.74754349253402, -73.98182243630839 40.75219714903956, -73.97765482424467 40.75791144608969))",10017,0.5289090999999999,0.18143529600000002,0.1595818,0.769653162,0,1.639579358,-1
23,Manhattan,"POLYGON ((-74.00827017711134 40.75258714368449, -74.00762507843844 40.75427918134466, -74.0063497724842 40.7560315564691, -74.00584854276795 40.75581452793569, -74.00443481918559 40.75769386681482, -73.98407634983731 40.74910215123606, -73.98819360327555 40.7434507585644, -73.99141858532784 40.74480270280026, -73.99231888616656 40.74356834094626, -73.99800821278407 40.74595132403083, -73.99755164550196 40.74658092322428, -73.99776021780829 40.74666960213552, -74.00039850665578 40.74776791495771, -74.00084826591039 40.74714679551053, -74.0084863972116 40.75035690472316, -74.00771262087274 40.75244403348591, -74.00827017711134 40.75258714368449))",10001,0.272183932,0.21134528600000002,0.18428825899999998,0.773463812,3,1.441281289,-1
24,Manhattan,"POLYGON ((-73.99231888616656 40.74356834094626, -73.99416491652708 40.74103096024326, -73.99094521451195 40.7396734013892, -73.99697434816771 40.73140885425229, -73.99556244613166 40.73071524055666, -73.99657214974589 40.72955224852642, -74.00095441302535 40.73170612172334, -73.99918779333343 40.73413485268567, -73.99965309527676 40.73406974469796, -74.00278934381461 40.73939605214191, -74.00252381552642 40.73975266366025, -74.00880950909432 40.74237800349779, -74.00874808105286 40.74267437311526, -74.00963406333656 40.74295155767771, -74.00945255138471 40.74397253492263, -74.00890222701298 40.74392047905555, -74.00872736326855 40.74492944174398, -74.00956057606966 40.74505535196703, -74.00894640506142 40.74841406592841, -74.0100864024424 40.74853348782033, -74.00954164044062 40.75005116701184, -74.00921370133835 40.74996684151542, -74.00827017711134 40.75258714368449, -74.00771262087274 40.75244403348591, -74.0084863972116 40.75035690472316, -74.00084826591039 40.74714679551053, -74.00039850665578 40.74776791495771, -73.99776021780829 40.74666960213552, -73.99755164550196 40.74658092322428, -73.99800821278407 40.74595132403083, -73.99231888616656 40.74356834094626))",10011,0.067234213,0.044627888,0.10671952800000001,0.7131470259999999,3,0.9317286549999999,0
25,Manhattan,"POLYGON ((-73.98182243630839 40.75219714903956, -73.9707803078373 40.74754349253402, -73.97027117732702 40.74814216291654, -73.96866789358177 40.74746628797227, -73.96877844594512 40.74730154784091, -73.96843697818686 40.74712646567158, -73.97078815782022 40.74440378123499, -73.97094377426424 40.74446839233467, -73.97169899854326 40.74302521023861, -73.97213815218443 40.74319577516442, -73.97244629659694 40.74292774587928, -73.97283265146132 40.74191453677798, -73.97338707003932 40.73919866802004, -73.97378552702807 40.73835503526489, -73.9748212777202 40.73703662791789, -73.97760270058519 40.7381718167862, -73.97714764854395 40.73879548459696, -73.98497775243612 40.74208897785685, -73.98452913601977 40.7427081196578, -73.98774683765608 40.7440655536138, -73.98272387083382 40.75095896624622, -73.98112322321491 40.75028247743938, -73.98067344551319 40.75090512790332, -73.98227489448695 40.75157732130532, -73.98182243630839 40.75219714903956))",10016,0.270763433,0.064303683,0.056045632000000005,0.683168758,3,1.074281506,2
